purchase_id,customer_id,product_id,category,purchased_at,quantity,rating,review,is_holdout
O0468,C0193,P0185,Cosmetics,2025-06-06,3,2,발림성이 뻑뻑하고 밀려서 못 쓰겠어요. 민감성 피부에는 좀 자극이 있었어요.,0
O0469,C0230,P0306,PC_Peripherals,2025-06-06,1,5,무난하게 좋습니다,1
O0470,C0171,P0345,PC_Peripherals,2025-06-07,1,5,가벼워서 장시간 써도 부담 없습니다. 라방에서 싸게 사서 더 만족스러워요.,0
O0471,C0229,P0169,Cosmetics,2025-06-10,2,2,별로예요,0
O0472,C0275,P0521,Healthwear,2025-06-10,1,4,장시간보행 피로 걱정 덜었습니다. 진작 살 걸 그랬어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 가족한테도 추천했어요. ❣️,0
O0473,C0236,P0023,Cosmetics,2025-06-12,1,1,발림성이 뻑뻑하고 밀려서 못 쓰겠어요. 다음엔 다른 제품 써보려고요.,0
O0474,C0179,P0119,Cosmetics,2025-06-13,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 순하게 잘 맞아서 두 번째 구매입니다. 다 쓰면 또 살 것 같아요.,0
O0475,C0191,P0154,Cosmetics,2025-06-13,1,5,포장 상태 깔끔하게 잘 왔습니다. 복합성 피부인데 자극 없이 잘 맞았어요. 보습 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 순하게 잘 맞아서 두 번째 구매입니다. 다 쓰면 또 살 것 같아요. ❣️,0
O0476,C0011,P0345,PC_Peripherals,2025-06-14,1,4,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 가벼워서 장시간 써도 부담 없습니다. 쟁여두려고 하나 더 담았습니다.,0
O0477,C0087,P0129,Cosmetics,2025-06-15,1,3,택배 박스 안에 완충재가 하나도 없더라고요. 가격 생각하면 용량이 살짝 아쉽네요. 각질 개선은 아직 잘 모르겠는데 발림성은 좋습니다.,0
O0478,C0118,P0274,PC_Peripherals,2025-06-15,1,4,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,0
O0479,C0280,P0345,PC_Peripherals,2025-06-15,1,5,2.4GHz 무선 체감이 확실하네요. 게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 재구매 의사 있습니다.,0
O0480,C0229,P0100,Cosmetics,2025-06-16,2,5,다크서클 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 순하게 잘 맞아서 두 번째 구매입니다.,0
O0481,C0290,P0277,PC_Peripherals,2025-06-16,2,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 🙂,0
O0482,C0011,P0181,Cosmetics,2025-06-17,5,4,좋아요,0
O0483,C0151,P0250,PC_Peripherals,2025-06-17,1,5,,0
O0484,C0057,P0471,Healthwear,2025-06-18,1,5,일상화로 매일 신고 있는데 발이 안 피곤해요.,0
O0485,C0183,P0306,PC_Peripherals,2025-06-18,1,5,무선 3모드 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다. 클릭음이 조용해서 사무실에서 쓰기 딱이에요.,0
O0486,C0213,P0466,Healthwear,2025-06-18,1,2,쿠션이 두 달 만에 꺼졌네요. 가격 생각하면 좀 아쉽네요.,0
O0487,C0064,P0593,Healthwear,2025-06-22,1,4,무릎충격 걱정 덜었습니다. 진작 살 걸 그랬어요. 런닝화로 매일 신고 있는데 발이 안 피곤해요. 가족한테도 추천했어요.,0
O0488,C0263,P0038,Cosmetics,2025-06-22,2,5,배송 빨라요 👍,0
O0489,C0080,P0125,Cosmetics,2025-06-23,1,5,배송 빨라요 👍,0
O0490,C0171,P0345,PC_Peripherals,2025-06-23,1,5,반응속도 빠르고 연결도 안정적이에요. 라방에서 싸게 사서 더 만족스러워요. 👍,0
O0491,C0159,P0551,Healthwear,2025-06-24,1,5,가성비 좋네요,0
O0492,C0110,P0230,PC_Peripherals,2025-06-25,2,5,게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠. 주문하고 다음날 바로 도착했네요.,0
O0493,C0111,P0289,PC_Peripherals,2025-06-25,1,5,배송 빨라요 👍,1
O0494,C0279,P0343,PC_Peripherals,2025-06-26,1,3,손 큰 편이라 사이즈가 살짝 작게 느껴져요. 그립감은 좀 나아졌는데 마감이 아쉽습니다.,0
O0495,C0290,P0221,PC_Peripherals,2025-06-27,1,4,좋아요,0
O0496,C0097,P0578,Healthwear,2025-06-28,2,5,발땀 걱정 덜었습니다. 진작 살 걸 그랬어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다.,0
O0497,C0275,P0251,PC_Peripherals,2025-06-28,1,4,굿굿,0
O0498,C0141,P0489,Healthwear,2025-06-29,1,5,배송 진짜 빨라요. 정사이즈로 딱 맞았어요. 😆,0
O0499,C0183,P0587,Healthwear,2025-06-29,1,4,농구화로 매일 신고 있는데 발이 안 피곤해요. 다 쓰면 또 살 것 같아요.,0
O0500,C0198,P0599,Healthwear,2025-06-29,1,4,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 발볼압박 걱정 덜었습니다. 진작 살 걸 그랬어요. 주문하고 다음날 바로 도착했네요. 다음엔 다른 라인도 사보려고요.,0
O0501,C0132,P0296,PC_Peripherals,2025-07-01,1,3,성능은 괜찮은데 소프트웨어가 좀 불편하네요. 기능은 무난한데 특별할 건 없어요. 배송이 생각보다 오래 걸렸네요. 반품 고민 중입니다.,0
O0502,C0265,P0169,Cosmetics,2025-07-04,1,1,택배 박스 안에 완충재가 하나도 없더라고요. 발림성이 뻑뻑하고 밀려서 못 쓰겠어요. 향이 너무 강해서 쓰기 힘들었습니다.,0
O0503,C0101,P0531,Healthwear,2025-07-05,1,4,가성비 좋네요,0
O0504,C0087,P0074,Cosmetics,2025-07-06,1,1,쓰고 나서 오히려 트러블이 올라왔습니다. 향이 너무 강해서 쓰기 힘들었습니다.,1
O0505,C0011,P0099,Cosmetics,2025-07-07,1,2,발림성이 뻑뻑하고 밀려서 못 쓰겠어요. 다음엔 다른 제품 써보려고요.,0
O0506,C0032,P0295,PC_Peripherals,2025-07-07,1,4,잘 쓰고 있어요,0
O0507,C0263,P0166,Cosmetics,2025-07-07,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O0508,C0186,P0028,Cosmetics,2025-07-08,2,4,잘 쓰고 있어요,0
O0509,C0012,P0038,Cosmetics,2025-07-09,3,4,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 복합성 피부인데 자극 없이 잘 맞았어요. 배송 진짜 빨라요.,0
O0510,C0050,P0306,PC_Peripherals,2025-07-10,1,5,텐키리스 체감이 확실하네요. 재구매 의사 있습니다. 😆,0
O0511,C0147,P0038,Cosmetics,2025-07-10,2,1,민감성 피부에는 좀 자극이 있었어요. 반품 고민 중입니다.,0
O0512,C0184,P0398,PC_Peripherals,2025-07-10,1,2,돈 아까워요,0
O0513,C0137,P0449,Healthwear,2025-07-11,1,5,정사이즈로 딱 맞았어요. 가족한테도 추천했어요.,0
O0514,C0161,P0150,Cosmetics,2025-07-11,3,3,포장이 부실해서 아쉬웠습니다. 향은 호불호 갈릴 것 같아요.,0
O0515,C0062,P0008,Cosmetics,2025-07-12,3,5,배송 빠르고 포장도 꼼꼼해서 좋았어요. 코엔자임Q10 들어간 제품 찾고 있었는데 딱이네요.,0
O0516,C0113,P0015,Cosmetics,2025-07-13,1,4,좋아요,0
O0517,C0281,P0345,PC_Peripherals,2025-07-13,1,5,26000DPI 광학센서 체감이 확실하네요. 그립감 좋고 손목 피로가 확실히 덜합니다. 다 쓰면 또 살 것 같아요. 🥰,0
O0518,C0050,P0038,Cosmetics,2025-07-14,1,4,다크서클 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 세라마이드 들어간 제품 찾고 있었는데 딱이네요. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 재구매 의사 있습니다.,0
O0519,C0128,P0095,Cosmetics,2025-07-14,2,1,,0
O0520,C0135,P0027,Cosmetics,2025-07-14,1,2,향이 너무 강해서 쓰기 힘들었습니다. 지성 피부에는 좀 자극이 있었어요. 민감에는 전혀 변화가 없네요. 재구매는 안 할 것 같아요.,0
O0521,C0167,P0171,Cosmetics,2025-07-14,3,4,배송 빠르고 포장도 꼼꼼해서 좋았어요. 색소침착 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 알부틴 들어간 제품 찾고 있었는데 딱이네요.,0
O0522,C0056,P0554,Healthwear,2025-07-15,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 평발이라 신발 고르기 어려웠는데 이건 정말 편해요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 재구매 의사 있습니다. ❣️,0
O0523,C0228,P0038,Cosmetics,2025-07-15,2,2,향이 너무 강해서 쓰기 힘들었습니다. 택배 박스 안에 완충재가 하나도 없더라고요. 재구매는 안 할 것 같아요.,0
O0524,C0298,P0435,Healthwear,2025-07-15,1,5,잘 쓰고 있어요,0
O0525,C0062,P0037,Cosmetics,2025-07-16,1,4,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요.,0
O0526,C0261,P0100,Cosmetics,2025-07-16,2,3,박스가 찌그러진 채로 도착해서 좀 당황했어요. 가격 생각하면 용량이 살짝 아쉽네요. 향은 호불호 갈릴 것 같아요. 모공 개선은 아직 잘 모르겠는데 발림성은 좋습니다.,0
O0527,C0055,P0599,Healthwear,2025-07-18,2,4,추천합니다,0
O0528,C0063,P0309,PC_Peripherals,2025-07-18,1,4,그립감 좋고 손목 피로가 확실히 덜합니다. 반응속도 빠르고 연결도 안정적이에요. 라방에서 싸게 사서 더 만족스러워요. ❣️,0
O0529,C0135,P0038,Cosmetics,2025-07-18,2,4,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 가족한테도 추천했어요.,1
O0530,C0138,P0027,Cosmetics,2025-07-18,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 순하게 잘 맞아서 두 번째 구매입니다. 진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 라방에서 싸게 사서 더 만족스러워요. 가족한테도 추천했어요.,0
O0531,C0011,P0306,PC_Peripherals,2025-07-20,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 배송 진짜 빨라요. 다 쓰면 또 살 것 같아요.,0
O0532,C0126,P0169,Cosmetics,2025-07-20,1,4,순하게 잘 맞아서 두 번째 구매입니다. 쟁여두려고 하나 더 담았습니다.,0
O0533,C0128,P0345,PC_Peripherals,2025-07-20,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 반응속도 빠르고 연결도 안정적이에요.,0
O0534,C0206,P0451,Healthwear,2025-07-21,1,3,사이즈가 살짝 크게 나온 것 같아요. 반 사이즈 작게 사세요.,0
O0535,C0275,P0458,Healthwear,2025-07-21,1,4,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 재구매 의사 있습니다.,0
O0536,C0191,P0345,PC_Peripherals,2025-07-22,1,3,가격 대비 아쉬움,0
O0537,C0235,P0345,PC_Peripherals,2025-07-22,1,2,생각보다 무거워서 손목이 더 아파요.,0
O0538,C0299,P0230,PC_Peripherals,2025-07-22,2,4,무선 3모드 체감이 확실하네요.,0
O0539,C0133,P0230,PC_Peripherals,2025-07-23,1,5,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 그립감 좋고 손목 피로가 확실히 덜합니다. 키감 때문에 바꿨는데 아주 만족합니다. 핫스왑 소켓 체감이 확실하네요. 가족한테도 추천했어요. 😊,0
O0540,C0155,P0549,Healthwear,2025-07-23,1,2,발땀 때문에 샀는데 오히려 더 심해졌습니다. 발볼이 좁아서 새끼발가락이 너무 아픕니다.,0
O0541,C0201,P0074,Cosmetics,2025-07-23,1,5,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 배송 진짜 빨라요.,0
O0542,C0249,P0067,Cosmetics,2025-07-26,1,4,복합성 피부인데 자극 없이 잘 맞았어요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O0543,C0139,P0250,PC_Peripherals,2025-07-28,1,5,라방에서 싸게 사서 더 만족스러워요. 무게부담 때문에 바꿨는데 아주 만족합니다.,0
O0544,C0184,P0210,PC_Peripherals,2025-07-30,1,5,배송 빠르고 포장도 꼼꼼해서 좋았어요. 내구성 때문에 바꿨는데 아주 만족합니다.,0
O0545,C0201,P0053,Cosmetics,2025-08-01,1,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요.,0
O0546,C0249,P0038,Cosmetics,2025-08-01,1,4,펩타이드 들어간 제품 찾고 있었는데 딱이네요. 순하게 잘 맞아서 두 번째 구매입니다.,0
O0547,C0218,P0046,Cosmetics,2025-08-02,1,5,순하게 잘 맞아서 두 번째 구매입니다. 재구매 의사 있습니다.,0
O0548,C0056,P0339,PC_Peripherals,2025-08-04,1,3,가격 대비 아쉬움,0
O0549,C0094,P0526,Healthwear,2025-08-04,1,3,무난한데 이 가격이면 좀 비싼 느낌입니다. 사이즈가 살짝 크게 나온 것 같아요. 반 사이즈 작게 사세요. 다음엔 다른 제품 써보려고요.,0
O0550,C0299,P0534,Healthwear,2025-08-04,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 재구매 의사 있습니다.,0
O0551,C0042,P0008,Cosmetics,2025-08-05,3,2,쓰고 나서 오히려 트러블이 올라왔습니다. 포장이 부실해서 아쉬웠습니다.,0
O0552,C0275,P0403,Healthwear,2025-08-07,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 정사이즈로 딱 맞았어요. ❣️,0
O0553,C0294,P0257,PC_Peripherals,2025-08-07,2,4,좋아요,0
O0554,C0231,P0528,Healthwear,2025-08-08,2,5,뒤꿈치까짐 걱정 덜었습니다. 진작 살 걸 그랬어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 다 쓰면 또 살 것 같아요.,0
O0555,C0069,P0311,PC_Peripherals,2025-08-09,2,5,그립감 좋고 손목 피로가 확실히 덜합니다. 배송 빠르고 포장도 꼼꼼해서 좋았어요.,0
O0556,C0115,P0460,Healthwear,2025-08-09,2,2,뒤꿈치가 까져서 못 신겠어요.,0
O0557,C0094,P0230,PC_Peripherals,2025-08-10,1,2,두 달 만에 채터링 생겼어요. 키감 문제가 전혀 해결이 안 됩니다. 테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요.,0
O0558,C0150,P0038,Cosmetics,2025-08-11,3,3,향은 호불호 갈릴 것 같아요. 무난하게 쓰기 좋은데 드라마틱한 변화는 없어요. 재구매는 안 할 것 같아요.,0
O0559,C0105,P0471,Healthwear,2025-08-14,1,3,그냥 그래요,0
O0560,C0134,P0592,Healthwear,2025-08-14,1,4,정사이즈로 딱 맞았어요.,0
O0561,C0218,P0034,Cosmetics,2025-08-14,1,4,추천합니다,0
O0562,C0215,P0016,Cosmetics,2025-08-15,1,4,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 👍🏻,0
O0563,C0163,P0007,Cosmetics,2025-08-16,1,5,배송 빨라요 👍,0
O0564,C0206,P0091,Cosmetics,2025-08-16,1,4,굿굿,0
O0565,C0272,P0306,PC_Peripherals,2025-08-16,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 채터링 때문에 바꿨는데 아주 만족합니다. 라방에서 싸게 사서 더 만족스러워요. 가족한테도 추천했어요. 👍🏻,0
O0566,C0050,P0435,Healthwear,2025-08-17,1,5,배송 빨라요 👍,0
O0567,C0109,P0472,Healthwear,2025-08-17,1,4,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요.,0
O0568,C0190,P0330,PC_Peripherals,2025-08-17,1,5,반응속도 빠르고 연결도 안정적이에요. 다음엔 다른 라인도 사보려고요.,0
O0569,C0193,P0153,Cosmetics,2025-08-17,1,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 민감성 피부인데 자극 없이 잘 맞았어요.,0
O0570,C0064,P0134,Cosmetics,2025-08-18,2,3,가격 생각하면 용량이 살짝 아쉽네요.,1
O0571,C0011,P0199,Cosmetics,2025-08-19,1,3,향은 호불호 갈릴 것 같아요.,0
O0572,C0294,P0516,Healthwear,2025-08-22,2,4,농구화로 매일 신고 있는데 발이 안 피곤해요. 가볍고 통기성 좋아서 여름에 신기 좋네요. 다 쓰면 또 살 것 같아요.,1
O0573,C0186,P0193,Cosmetics,2025-08-23,1,1,실망입니다,0
O0574,C0201,P0444,Healthwear,2025-08-24,1,4,정사이즈로 딱 맞았어요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 주문하고 다음날 바로 도착했네요. 가족한테도 추천했어요. 🥰,0
O0575,C0003,P0578,Healthwear,2025-08-25,1,4,가볍고 통기성 좋아서 여름에 신기 좋네요. 발땀 걱정 덜었습니다. 진작 살 걸 그랬어요. 배송 진짜 빨라요. 😊,0
O0576,C0050,P0397,PC_Peripherals,2025-08-25,1,5,사무용 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 클릭소음 때문에 바꿨는데 아주 만족합니다.,0
O0577,C0032,P0306,PC_Peripherals,2025-08-26,1,4,손목피로 때문에 바꿨는데 아주 만족합니다. 게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠.,0
O0578,C0081,P0129,Cosmetics,2025-08-26,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O0579,C0190,P0528,Healthwear,2025-08-26,1,4,잘 쓰고 있어요,0
O0580,C0072,P0571,Healthwear,2025-08-27,1,5,가볍고 통기성 좋아서 여름에 신기 좋네요. 평발이라 신발 고르기 어려웠는데 이건 정말 편해요. 주문하고 다음날 바로 도착했네요.,0
O0581,C0257,P0387,PC_Peripherals,2025-08-29,1,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 그립감 좋고 손목 피로가 확실히 덜합니다. 재구매 의사 있습니다.,1
O0582,C0295,P0038,Cosmetics,2025-08-29,1,4,탄력저하 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 🥰,0
O0583,C0188,P0169,Cosmetics,2025-08-30,1,4,기미 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 트라넥삼산 들어간 제품 찾고 있었는데 딱이네요. 민감성 피부인데 자극 없이 잘 맞았어요.,1
O0584,C0218,P0038,Cosmetics,2025-08-30,2,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요.,0
O0585,C0099,P0554,Healthwear,2025-08-31,1,1,발볼이 좁아서 새끼발가락이 너무 아픕니다. 쿠션이 두 달 만에 꺼졌네요.,0
O0586,C0109,P0421,Healthwear,2025-08-31,1,5,굿굿,0
O0587,C0216,P0295,PC_Peripherals,2025-08-31,1,4,포장 상태 깔끔하게 잘 왔습니다. 반응속도 빠르고 연결도 안정적이에요. 가벼워서 장시간 써도 부담 없습니다. 착용압박 때문에 바꿨는데 아주 만족합니다. 다음엔 다른 라인도 사보려고요. 🥰,0
O0588,C0128,P0548,Healthwear,2025-09-02,1,4,가볍고 통기성 좋아서 여름에 신기 좋네요. 다 쓰면 또 살 것 같아요.,0
O0589,C0136,P0345,PC_Peripherals,2025-09-02,1,5,손땀 때문에 바꿨는데 아주 만족합니다. 재구매 의사 있습니다.,0
O0590,C0051,P0173,Cosmetics,2025-09-03,1,4,미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 다음엔 다른 라인도 사보려고요.,0
O0591,C0263,P0015,Cosmetics,2025-09-03,2,5,,0
O0592,C0265,P0181,Cosmetics,2025-09-03,1,4,배송 빠르고 포장도 꼼꼼해서 좋았어요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 유자추출물 들어간 제품 찾고 있었는데 딱이네요.,0
